school_id,major_id,year,province,subject_type,min_score,min_rank,plan_count
S080,M08007,2024,四川,历史,553,164390,21
S080,M08007,2025,四川,历史,553,166610,8
S080,M08007,2023,湖南,物理,551,189611,9
S080,M08007,2024,湖南,物理,552,182197,21
S080,M08007,2025,湖南,物理,551,188602,20
S080,M08007,2023,湖南,历史,553,169727,8
S080,M08007,2024,湖南,历史,551,189972,4
S080,M08007,2025,湖南,历史,552,176908,5
S080,M08007,2023,河南,物理,555,141936,10
S080,M08007,2024,河南,物理,555,148547,27
S080,M08007,2025,河南,物理,555,141936,3
S080,M08007,2023,河南,历史,556,132287,11
S080,M08007,2024,河南,历史,555,140198,10
S080,M08007,2025,河南,历史,556,132167,28
S081,M08101,2023,北京,物理,551,184614,21
S081,M08101,2024,北京,物理,552,174160,21
S081,M08101,2025,北京,物理,551,193931,25
S081,M08101,2023,广东,物理,551,188718,15
S081,M08101,2024,广东,物理,552,180775,12
S081,M08101,2025,广东,物理,552,173081,20
S081,M08101,2023,江苏,物理,558,118414,28
S081,M08101,2024,江苏,物理,557,124376,10
S081,M08101,2025,江苏,物理,557,127257,13
S081,M08101,2023,四川,物理,556,134622,19
S081,M08101,2024,四川,物理,556,133771,16
S081,M08101,2025,四川,物理,556,136931,23
S081,M08101,2023,湖南,物理,554,155604,29
S081,M08101,2024,湖南,物理,554,150763,20
S081,M08101,2025,湖南,物理,553,159690,23
S081,M08101,2023,河南,物理,554,159198,13
S081,M08101,2024,河南,物理,553,169459,24
S081,M08101,2025,河南,物理,552,173687,7
S081,M08102,2023,北京,物理,564,74745,22
S081,M08102,2024,北京,物理,564,73367,13
S081,M08102,2025,北京,物理,566,65934,27
S081,M08102,2023,广东,物理,563,80855,11
S081,M08102,2024,广东,物理,563,80666,15
S081,M08102,2025,广东,物理,563,81331,7
S081,M08102,2023,江苏,物理,562,88598,16
S081,M08102,2024,江苏,物理,563,79912,9
S081,M08102,2025,江苏,物理,563,82797,30
S081,M08102,2023,四川,物理,565,71071,22
S081,M08102,2024,四川,物理,563,79784,25
S081,M08102,2025,四川,物理,565,72000,5
S081,M08102,2023,湖南,物理,563,82093,10
S081,M08102,2024,湖南,物理,561,91678,20
S081,M08102,2025,湖南,物理,563,80955,4
S081,M08102,2023,河南,物理,562,83855,12
S081,M08102,2024,河南,物理,563,78837,23
S081,M08102,2025,河南,物理,562,84013,15
S081,M08103,2023,北京,物理,562,87608,15
S081,M08103,2024,北京,物理,561,94266,11
S081,M08103,2025,北京,物理,562,87475,3
S081,M08103,2023,广东,物理,563,79610,15
S081,M08103,2024,广东,物理,562,83771,14
S081,M08103,2025,广东,物理,563,78356,22
S081,M08103,2023,江苏,物理,561,91046,14
S081,M08103,2024,江苏,物理,560,103461,7
S081,M08103,2025,江苏,物理,560,103466,19
S081,M08103,2023,四川,物理,562,85983,11
S081,M08103,2024,四川,物理,562,89153,20
S081,M08103,2025,四川,物理,561,95570,14
S081,M08103,2023,湖南,物理,564,77322,11
S081,M08103,2024,湖南,物理,563,81088,30
S081,M08103,2025,湖南,物理,564,73773,13
S081,M08103,2023,河南,物理,564,77037,4
S081,M08103,2024,河南,物理,563,78165,2
S081,M08103,2025,河南,物理,563,79832,3
S081,M08104,2023,北京,物理,556,131742,11
S081,M08104,2024,北京,物理,556,134835,10
S081,M08104,2025,北京,物理,557,128482,17
S081,M08104,2023,广东,物理,554,154596,5
S081,M08104,2024,广东,物理,554,150855,6
S081,M08104,2025,广东,物理,555,145319,2
S081,M08104,2023,江苏,物理,554,156039,5
S081,M08104,2024,江苏,物理,555,147335,10
S081,M08104,2025,江苏,物理,554,150230,17
S081,M08104,2023,四川,物理,560,100419,28
S081,M08104,2024,四川,物理,559,109008,2
S081,M08104,2025,四川,物理,559,110708,15
S081,M08104,2023,湖南,物理,554,157634,29
S081,M08104,2024,湖南,物理,556,137906,15
S081,M08104,2025,湖南,物理,555,148417,6
S081,M08104,2023,河南,物理,560,101300,19
S081,M08104,2024,河南,物理,558,114810,13
S081,M08104,2025,河南,物理,559,105597,22
S081,M08105,2023,北京,历史,555,147411,8
S081,M08105,2024,北京,历史,554,150625,7
S081,M08105,2025,北京,历史,555,144420,16
S081,M08105,2023,广东,历史,552,178455,10
S081,M08105,2024,广东,历史,552,183695,18
S081,M08105,2025,广东,历史,552,177171,18
S081,M08105,2023,江苏,历史,552,175227,7
S081,M08105,2024,江苏,历史,553,170775,16
S081,M08105,2025,江苏,历史,552,181114,7
S081,M08105,2023,四川,历史,554,150041,28
S081,M08105,2024,四川,历史,554,154709,8
S081,M08105,2025,四川,历史,554,155097,2
S081,M08105,2023,湖南,历史,554,156607,17
S081,M08105,2024,湖南,历史,553,161551,29
S081,M08105,2025,湖南,历史,553,167585,25
S081,M08105,2023,河南,历史,550,211771,2
S081,M08105,2024,河南,历史,550,207375,2
S081,M08105,2025,河南,历史,550,200857,7
S081,M08106,2023,北京,物理,552,175454,20
S081,M08106,2024,北京,物理,552,175924,25
S081,M08106,2025,北京,物理,553,160616,2
S081,M08106,2023,北京,历史,554,151996,5
S081,M08106,2024,北京,历史,553,161751,5
S081,M08106,2025,北京,历史,553,160228,23
S081,M08106,2023,广东,物理,551,194034,8
S081,M08106,2024,广东,物理,551,189187,26
S081,M08106,2025,广东,物理,551,192892,7
S081,M08106,2023,广东,历史,550,199908,23
S081,M08106,2024,广东,历史,552,175882,18
S081,M08106,2025,广东,历史,552,176129,23
S081,M08106,2023,江苏,物理,552,176361,27
S081,M08106,2024,江苏,物理,554,154024,25
S081,M08106,2025,江苏,物理,552,177561,17
S081,M08106,2023,江苏,历史,552,175467,26
S081,M08106,2024,江苏,历史,553,163531,11
S081,M08106,2025,江苏,历史,553,159811,30
S081,M08106,2023,四川,物理,555,146477,30
S081,M08106,2024,四川,物理,554,154180,30
S081,M08106,2025,四川,物理,554,154966,20
S081,M08106,2023,四川,历史,554,156769,20
S081,M08106,2024,四川,历史,554,153886,24
S081,M08106,2025,四川,历史,555,145765,22
S081,M08106,2023,湖南,物理,551,195516,9
S081,M08106,2024,湖南,物理,551,197989,4
S081,M08106,2025,湖南,物理,550,204949,22
S081,M08106,2023,湖南,历史,552,178623,3
S081,M08106,2024,湖南,历史,551,184380,22
S081,M08106,2025,湖南,历史,551,196396,25
S081,M08106,2023,河南,物理,554,157987,13
S081,M08106,2024,河南,物理,554,154853,11
S081,M08106,2025,河南,物理,554,155547,30
S081,M08106,2023,河南,历史,554,158429,17
S081,M08106,2024,河南,历史,554,150402,27
S081,M08106,2025,河南,历史,554,156951,7
S081,M08107,2023,北京,物理,550,205743,13
S081,M08107,2024,北京,物理,552,182948,9
S081,M08107,2025,北京,物理,551,189305,19
S081,M08107,2023,广东,物理,554,151383,3
S081,M08107,2024,广东,物理,553,164117,5
S081,M08107,2025,广东,物理,553,164921,10
S081,M08107,2023,江苏,物理,552,180010,10
S081,M08107,2024,江苏,物理,551,196145,18
S081,M08107,2025,江苏,物理,551,192270,17
S081,M08107,2023,四川,物理,551,190143,11
S081,M08107,2024,四川,物理,551,194416,11
S081,M08107,2025,四川,物理,551,190704,15
S081,M08107,2023,湖南,物理,554,157609,27
S081,M08107,2024,湖南,物理,552,173527,28
S081,M08107,2025,湖南,物理,552,173654,28
S081,M08107,2023,河南,物理,549,215492,25
S081,M08107,2024,河南,物理,550,206266,30
S081,M08107,2025,河南,物理,550,205160,17
S081,M08108,2023,北京,物理,551,187017,24
S081,M08108,2024,北京,物理,553,167697,19
S081,M08108,2025,北京,物理,552,183209,24
S081,M08108,2023,广东,物理,554,151132,23
S081,M08108,2024,广东,物理,556,133386,2
S081,M08108,2025,广东,物理,555,145695,27
S081,M08108,2023,江苏,物理,553,170773,3
S081,M08108,2024,江苏,物理,554,157619,8
S081,M08108,2025,江苏,物理,553,168121,6
S081,M08108,2023,四川,物理,554,157615,16
S081,M08108,2024,四川,物理,552,172938,13
S081,M08108,2025,四川,物理,552,180695,16
S081,M08108,2023,湖南,物理,552,179373,22
S081,M08108,2024,湖南,物理,551,196120,24
S081,M08108,2025,湖南,物理,551,190863,6
S081,M08108,2023,河南,物理,557,125286,25
S081,M08108,2024,河南,物理,557,122220,16
S081,M08108,2025,河南,物理,557,124080,15
S082,M08201,2023,北京,历史,556,129418,18
S082,M08201,2024,北京,历史,557,124624,12
S082,M08201,2025,北京,历史,556,135216,18
S082,M08201,2023,广东,历史,554,148994,12
S082,M08201,2024,广东,历史,555,142384,24
S082,M08201,2025,广东,历史,556,136671,19
S082,M08201,2023,江苏,历史,555,139773,30
S082,M08201,2024,江苏,历史,555,145456,3
S082,M08201,2025,江苏,历史,555,142956,22
S082,M08201,2023,四川,历史,553,170686,2
S082,M08201,2024,四川,历史,552,172923,8
S082,M08201,2025,四川,历史,551,184685,23
S082,M08201,2023,湖南,历史,556,137773,9
S082,M08201,2024,湖南,历史,555,147150,24
S082,M08201,2025,湖南,历史,556,130709,21
S082,M08201,2023,河南,历史,551,189668,26
S082,M08201,2024,河南,历史,552,182381,9
S082,M08201,2025,河南,历史,551,186050,3
S082,M08202,2023,北京,物理,553,170100,20
S082,M08202,2024,北京,物理,554,152768,21
S082,M08202,2025,北京,物理,553,159996,16
S082,M08202,2023,广东,物理,554,152456,19
S082,M08202,2024,广东,物理,555,139741,18
S082,M08202,2025,广东,物理,555,141961,30
S082,M08202,2023,江苏,物理,554,153815,11
S082,M08202,2024,江苏,物理,552,173852,3
S082,M08202,2025,江苏,物理,553,168990,26
S082,M08202,2023,四川,物理,551,184786,15
S082,M08202,2024,四川,物理,553,167427,5
S082,M08202,2025,四川,物理,552,181468,14
S082,M08202,2023,湖南,物理,554,157788,2
S082,M08202,2024,湖南,物理,555,148378,5
S082,M08202,2025,湖南,物理,554,150452,21
S082,M08202,2023,河南,物理,551,188195,13
S082,M08202,2024,河南,物理,550,198497,23
S082,M08202,2025,河南,物理,552,174322,27
S082,M08203,2023,北京,历史,552,182376,6
S082,M08203,2024,北京,历史,551,189577,7
S082,M08203,2025,北京,历史,552,175686,16
S082,M08203,2023,广东,历史,554,157179,24
S082,M08203,2024,广东,历史,553,165860,25
S082,M08203,2025,广东,历史,554,149650,16
S082,M08203,2023,江苏,历史,553,170391,29
S082,M08203,2024,江苏,历史,553,169568,3
S082,M08203,2025,江苏,历史,553,167159,6
S082,M08203,2023,四川,历史,553,166578,9
S082,M08203,2024,四川,历史,553,168677,21
S082,M08203,2025,四川,历史,552,173366,10
S082,M08203,2023,湖南,历史,555,141313,9
S082,M08203,2024,湖南,历史,554,151651,25
S082,M08203,2025,湖南,历史,554,153640,9
S082,M08203,2023,河南,历史,555,143350,7
S082,M08203,2024,河南,历史,555,138447,20
S082,M08203,2025,河南,历史,555,139243,29
S082,M08204,2023,北京,历史,556,136677,3
S082,M08204,2024,北京,历史,555,140042,10
S082,M08204,2025,北京,历史,556,132562,9
S082,M08204,2023,广东,历史,554,158828,16
S082,M08204,2024,广东,历史,554,154537,23
S082,M08204,2025,广东,历史,554,158222,9
S082,M08204,2023,江苏,历史,558,115704,24
S082,M08204,2024,江苏,历史,559,109756,25
S082,M08204,2025,江苏,历史,558,118338,30
S082,M08204,2023,四川,历史,555,146681,24
S082,M08204,2024,四川,历史,555,146408,3
S082,M08204,2025,四川,历史,553,159747,28
S082,M08204,2023,湖南,历史,552,177889,21
S082,M08204,2024,湖南,历史,552,173124,17
S082,M08204,2025,湖南,历史,552,172083,14
S082,M08204,2023,河南,历史,552,171833,4
S082,M08204,2024,河南,历史,553,168946,3
S082,M08204,2025,河南,历史,552,175151,10
S082,M08205,2023,北京,物理,562,85799,17
S082,M08205,2024,北京,物理,562,88231,14
S082,M08205,2025,北京,物理,562,86809,22
S082,M08205,2023,广东,物理,561,92024,15
S082,M08205,2024,广东,物理,561,93223,10
S082,M08205,2025,广东,物理,562,89412,19
S082,M08205,2023,江苏,物理,557,123468,16
S082,M08205,2024,江苏,物理,557,122588,30
S082,M08205,2025,江苏,物理,558,114920,26
S082,M08205,2023,四川,物理,563,81322,7
S082,M08205,2024,四川,物理,563,80309,22
S082,M08205,2025,四川,物理,563,80087,8
S082,M08205,2023,湖南,物理,560,97034,20
S082,M08205,2024,湖南,物理,562,88777,21
S082,M08205,2025,湖南,物理,560,103178,15
S082,M08205,2023,河南,物理,561,91446,14
S082,M08205,2024,河南,物理,561,93069,21
S082,M08205,2025,河南,物理,560,98140,17
S082,M08206,2023,北京,物理,557,124012,26
S082,M08206,2024,北京,物理,559,111322,9
S082,M08206,2025,北京,物理,557,124971,12
S082,M08206,2023,广东,物理,555,140542,27
S082,M08206,2024,广东,物理,555,142113,25
S082,M08206,2025,广东,物理,555,141270,10
S082,M08206,2023,江苏,物理,559,106646,5
S082,M08206,2024,江苏,物理,558,113344,15
S082,M08206,2025,江苏,物理,559,109141,25
S082,M08206,2023,四川,物理,556,137382,3
S082,M08206,2024,四川,物理,554,151479,14
S082,M08206,2025,四川,物理,555,143069,26
S082,M08206,2023,湖南,物理,554,154319,3
S082,M08206,2024,湖南,物理,554,155194,25
S082,M08206,2025,湖南,物理,556,134130,28
S082,M08206,2023,河南,物理,558,116290,24
S082,M08206,2024,河南,物理,558,112932,30
S082,M08206,2025,河南,物理,558,112181,7
S082,M08207,2023,北京,物理,552,179133,2
S082,M08207,2024,北京,物理,552,177944,13
S082,M08207,2025,北京,物理,552,179726,2
S082,M08207,2023,北京,历史,552,177463,14
S082,M08207,2024,北京,历史,554,155585,5
S082,M08207,2025,北京,历史,554,155041,5
S082,M08207,2023,广东,物理,553,167248,12
S082,M08207,2024,广东,物理,554,159396,21
S082,M08207,2025,广东,物理,553,163094,29
S082,M08207,2023,广东,历史,554,157667,29
S082,M08207,2024,广东,历史,554,149721,5
S082,M08207,2025,广东,历史,554,159365,14
S082,M08207,2023,江苏,物理,554,157655,13
S082,M08207,2024,江苏,物理,553,162166,23
S082,M08207,2025,江苏,物理,554,154524,19
S082,M08207,2023,江苏,历史,553,162470,6
S082,M08207,2024,江苏,历史,554,149056,30
S082,M08207,2025,江苏,历史,553,159944,7
S082,M08207,2023,四川,物理,554,152881,7
S082,M08207,2024,四川,物理,554,155974,30
S082,M08207,2025,四川,物理,554,148562,7
S082,M08207,2023,四川,历史,553,170567,29
S082,M08207,2024,四川,历史,554,156402,22
S082,M08207,2025,四川,历史,553,159778,18
S082,M08207,2023,湖南,物理,552,182526,4
S082,M08207,2024,湖南,物理,550,209862,27
S082,M08207,2025,湖南,物理,551,188980,29
S082,M08207,2023,湖南,历史,550,203790,9
S082,M08207,2024,湖南,历史,551,192304,13
S082,M08207,2025,湖南,历史,551,195798,25
S082,M08207,2023,河南,物理,554,157034,20
S082,M08207,2024,河南,物理,553,166106,23
S082,M08207,2025,河南,物理,555,142522,22
S082,M08207,2023,河南,历史,555,144915,27
S082,M08207,2024,河南,历史,553,159871,14
S082,M08207,2025,河南,历史,554,157696,9
S082,M08208,2023,北京,物理,552,174778,15
S082,M08208,2024,北京,物理,552,178130,30
S082,M08208,2025,北京,物理,553,169747,16
S082,M08208,2023,广东,物理,554,153108,23
S082,M08208,2024,广东,物理,554,152536,20
S082,M08208,2025,广东,物理,554,159175,23
S082,M08208,2023,江苏,物理,556,135448,24
S082,M08208,2024,江苏,物理,556,134940,23
S082,M08208,2025,江苏,物理,555,147197,13
S082,M08208,2023,四川,物理,555,145031,10
S082,M08208,2024,四川,物理,555,140723,27
S082,M08208,2025,四川,物理,553,161342,29
S082,M08208,2023,湖南,物理,554,151062,5
S082,M08208,2024,湖南,物理,554,159494,23
S082,M08208,2025,湖南,物理,554,154653,10
S082,M08208,2023,河南,物理,553,168928,2
S082,M08208,2024,河南,物理,552,181981,2
S082,M08208,2025,河南,物理,553,163251,17
S083,M08301,2023,北京,历史,556,133729,21
S083,M08301,2024,北京,历史,557,124080,12
S083,M08301,2025,北京,历史,557,121687,27
S083,M08301,2023,广东,历史,559,108954,4
S083,M08301,2024,广东,历史,559,109377,16
S083,M08301,2025,广东,历史,558,113587,10
S083,M08301,2023,江苏,历史,555,140293,22
S083,M08301,2024,江苏,历史,555,142362,11
S083,M08301,2025,江苏,历史,555,146854,10
S083,M08301,2023,四川,历史,558,114723,25
S083,M08301,2024,四川,历史,558,112719,18
S083,M08301,2025,四川,历史,559,105755,11
S083,M08301,2023,湖南,历史,553,166295,4
S083,M08301,2024,湖南,历史,553,169890,24
S083,M08301,2025,湖南,历史,552,183823,4
S083,M08301,2023,河南,历史,557,127760,20
S083,M08301,2024,河南,历史,557,127256,22
S083,M08301,2025,河南,历史,556,129174,16
S083,M08302,2023,北京,物理,556,137453,29
S083,M08302,2024,北京,物理,554,157993,29
S083,M08302,2025,北京,物理,554,148874,26
S083,M08302,2023,广东,物理,558,116034,24
S083,M08302,2024,广东,物理,558,114151,9
S083,M08302,2025,广东,物理,558,116823,14
S083,M08302,2023,江苏,物理,557,124694,8
S083,M08302,2024,江苏,物理,558,116764,11
S083,M08302,2025,江苏,物理,556,131837,14
S083,M08302,2023,四川,物理,557,128435,16
S083,M08302,2024,四川,物理,556,129960,7
S083,M08302,2025,四川,物理,557,123944,21
S083,M08302,2023,湖南,物理,560,103165,16
S083,M08302,2024,湖南,物理,559,107060,14
S083,M08302,2025,湖南,物理,561,92847,13
S083,M08302,2023,河南,物理,557,125660,2
S083,M08302,2024,河南,物理,556,134412,21
S083,M08302,2025,河南,物理,556,129230,9
S083,M08303,2023,北京,物理,563,79700,30
S083,M08303,2024,北京,物理,563,81665,28
S083,M08303,2025,北京,物理,564,73323,15
S083,M08303,2023,广东,物理,561,91182,18
S083,M08303,2024,广东,物理,563,82071,18
S083,M08303,2025,广东,物理,562,84655,11
S083,M08303,2023,江苏,物理,560,102825,29
S083,M08303,2024,江苏,物理,559,104424,4
S083,M08303,2025,江苏,物理,559,104645,14
S083,M08303,2023,四川,物理,564,72870,25
S083,M08303,2024,四川,物理,565,72330,11
S083,M08303,2025,四川,物理,563,77764,26
S083,M08303,2023,湖南,物理,561,95015,27
S083,M08303,2024,湖南,物理,560,103399,24
S083,M08303,2025,湖南,物理,560,97208,27
S083,M08303,2023,河南,物理,563,78389,3
S083,M08303,2024,河南,物理,563,81787,13
S083,M08303,2025,河南,物理,563,79723,5
S083,M08304,2023,北京,物理,556,133984,7
S083,M08304,2024,北京,物理,557,120186,26
S083,M08304,2025,北京,物理,558,116318,4
S083,M08304,2023,广东,物理,552,180561,26
S083,M08304,2024,广东,物理,554,159162,18
S083,M08304,2025,广东,物理,554,158710,20
S083,M08304,2023,江苏,物理,558,115301,13
S083,M08304,2024,江苏,物理,558,112188,12
S083,M08304,2025,江苏,物理,558,113231,23
S083,M08304,2023,四川,物理,554,151694,7
S083,M08304,2024,四川,物理,554,159119,29
S083,M08304,2025,四川,物理,553,171292,30
S083,M08304,2023,湖南,物理,558,113461,15
S083,M08304,2024,湖南,物理,558,114455,14
S083,M08304,2025,湖南,物理,558,111516,3
S083,M08304,2023,河南,物理,554,155098,5
S083,M08304,2024,河南,物理,553,165074,18
S083,M08304,2025,河南,物理,554,154378,4
S083,M08305,2023,北京,物理,554,154906,13
S083,M08305,2024,北京,物理,555,140409,7
S083,M08305,2025,北京,物理,554,153447,29
S083,M08305,2023,北京,历史,556,134974,27
S083,M08305,2024,北京,历史,554,150416,17
S083,M08305,2025,北京,历史,556,136462,15
S083,M08305,2023,广东,物理,551,193958,29
S083,M08305,2024,广东,物理,552,180948,13
S083,M08305,2025,广东,物理,552,181814,8
S083,M08305,2023,广东,历史,551,189729,23
S083,M08305,2024,广东,历史,552,181928,16
S083,M08305,2025,广东,历史,552,173821,22
S083,M08305,2023,江苏,物理,555,147508,18
S083,M08305,2024,江苏,物理,554,154679,29
S083,M08305,2025,江苏,物理,553,160042,6
S083,M08305,2023,江苏,历史,555,147177,6
S083,M08305,2024,江苏,历史,553,163677,16
S083,M08305,2025,江苏,历史,554,155691,23
S083,M08305,2023,四川,物理,555,142376,13
S083,M08305,2024,四川,物理,555,148242,21
S083,M08305,2025,四川,物理,555,142791,12
S083,M08305,2023,四川,历史,555,146923,20
S083,M08305,2024,四川,历史,556,136586,11
S083,M08305,2025,四川,历史,555,146683,19
S083,M08305,2023,湖南,物理,553,159846,30
S083,M08305,2024,湖南,物理,552,172478,2
S083,M08305,2025,湖南,物理,552,172655,12
S083,M08305,2023,湖南,历史,552,172909,24
S083,M08305,2024,湖南,历史,552,172494,26
S083,M08305,2025,湖南,历史,554,153526,10
S083,M08305,2023,河南,物理,554,156726,19
S083,M08305,2024,河南,物理,554,152018,13
S083,M08305,2025,河南,物理,555,146813,17
S083,M08305,2023,河南,历史,555,141221,5
S083,M08305,2024,河南,历史,555,144323,29
S083,M08305,2025,河南,历史,555,145754,14
S083,M08306,2023,北京,历史,557,123839,10
S083,M08306,2024,北京,历史,556,130716,12
S083,M08306,2025,北京,历史,557,123606,23
S083,M08306,2023,广东,历史,553,161244,18
S083,M08306,2024,广东,历史,554,159146,23
S083,M08306,2025,广东,历史,552,174531,23
S083,M08306,2023,江苏,历史,556,137569,13
S083,M08306,2024,江苏,历史,556,130828,13
S083,M08306,2025,江苏,历史,554,148879,20
S083,M08306,2023,四川,历史,554,159166,6
S083,M08306,2024,四川,历史,553,165925,29
S083,M08306,2025,四川,历史,553,160036,6
S083,M08306,2023,湖南,历史,558,114557,8
S083,M08306,2024,湖南,历史,558,115724,22
S083,M08306,2025,湖南,历史,556,130520,12
S083,M08306,2023,河南,历史,557,122563,29
S083,M08306,2024,河南,历史,556,128773,9
S083,M08306,2025,河南,历史,558,115164,14
S084,M08401,2023,北京,物理,555,147042,8
S084,M08401,2024,北京,物理,555,145747,16
S084,M08401,2025,北京,物理,554,159121,13
S084,M08401,2023,广东,物理,555,147341,25
S084,M08401,2024,广东,物理,554,155890,5
S084,M08401,2025,广东,物理,554,151734,6
S084,M08401,2023,江苏,物理,557,121637,27
S084,M08401,2024,江苏,物理,557,120813,13
S084,M08401,2025,江苏,物理,557,122068,5
S084,M08401,2023,四川,物理,556,130100,22
S084,M08401,2024,四川,物理,555,145237,30
S084,M08401,2025,四川,物理,556,131425,29
S084,M08401,2023,湖南,物理,555,138962,25
S084,M08401,2024,湖南,物理,555,143958,6
S084,M08401,2025,湖南,物理,556,130521,7
S084,M08401,2023,河南,物理,557,123245,29
S084,M08401,2024,河南,物理,555,138521,28
S084,M08401,2025,河南,物理,556,134635,23
S084,M08402,2023,北京,物理,567,61934,28
S084,M08402,2024,北京,物理,567,61763,16
S084,M08402,2025,北京,物理,567,60767,10
S084,M08402,2023,广东,物理,562,84170,13
S084,M08402,2024,广东,物理,563,80974,2
S084,M08402,2025,广东,物理,562,84828,30
S084,M08402,2023,江苏,物理,562,87825,28
S084,M08402,2024,江苏,物理,563,82454,16
S084,M08402,2025,江苏,物理,563,79391,18
S084,M08402,2023,四川,物理,562,83622,13
S084,M08402,2024,四川,物理,562,84299,10
S084,M08402,2025,四川,物理,561,90602,29
S084,M08402,2023,湖南,物理,563,83233,6
S084,M08402,2024,湖南,物理,563,80901,11
S084,M08402,2025,湖南,物理,563,83362,29
S084,M08402,2023,河南,物理,564,75940,3
S084,M08402,2024,河南,物理,565,70191,3
S084,M08402,2025,河南,物理,564,74547,9
S084,M08403,2023,北京,物理,557,124767,19
S084,M08403,2024,北京,物理,556,128979,3
S084,M08403,2025,北京,物理,557,122012,16
S084,M08403,2023,北京,历史,558,119459,11
S084,M08403,2024,北京,历史,557,119915,11
S084,M08403,2025,北京,历史,557,123427,21
S084,M08403,2023,广东,物理,556,129677,14
S084,M08403,2024,广东,物理,557,122869,25
S084,M08403,2025,广东,物理,556,136400,26
S084,M08403,2023,广东,历史,556,137120,16
S084,M08403,2024,广东,历史,556,133065,23
S084,M08403,2025,广东,历史,557,128385,26
S084,M08403,2023,江苏,物理,555,147979,30
S084,M08403,2024,江苏,物理,555,145506,15
S084,M08403,2025,江苏,物理,554,157317,3
S084,M08403,2023,江苏,历史,555,142689,12
S084,M08403,2024,江苏,历史,555,146864,29
S084,M08403,2025,江苏,历史,554,148927,6
S084,M08403,2023,四川,物理,552,177000,27
S084,M08403,2024,四川,物理,552,182246,13
S084,M08403,2025,四川,物理,553,168425,26
S084,M08403,2023,四川,历史,553,163275,18
S084,M08403,2024,四川,历史,552,181287,26
S084,M08403,2025,四川,历史,553,165256,11
S084,M08403,2023,湖南,物理,551,186371,26
S084,M08403,2024,湖南,物理,551,190001,13
S084,M08403,2025,湖南,物理,550,206702,10
S084,M08403,2023,湖南,历史,552,182241,26
S084,M08403,2024,湖南,历史,550,199057,4
S084,M08403,2025,湖南,历史,550,203345,16
S084,M08403,2023,河南,物理,555,141071,30
S084,M08403,2024,河南,物理,555,139736,10
S084,M08403,2025,河南,物理,554,149782,12
S084,M08403,2023,河南,历史,555,139935,9
S084,M08403,2024,河南,历史,555,142228,13
S084,M08403,2025,河南,历史,554,150250,15
S084,M08404,2023,北京,历史,556,134805,14
S084,M08404,2024,北京,历史,557,127334,8
S084,M08404,2025,北京,历史,556,136813,22
S084,M08404,2023,广东,历史,553,169259,4
S084,M08404,2024,广东,历史,552,173780,16
S084,M08404,2025,广东,历史,551,187506,3
S084,M08404,2023,江苏,历史,551,186632,25
S084,M08404,2024,江苏,历史,553,170619,19
S084,M08404,2025,江苏,历史,551,191295,2
S084,M08404,2023,四川,历史,554,149225,8
S084,M08404,2024,四川,历史,555,146536,6
S084,M08404,2025,四川,历史,553,162850,18
S084,M08404,2023,湖南,历史,554,151596,11
S084,M08404,2024,湖南,历史,554,151089,20
S084,M08404,2025,湖南,历史,553,167255,25
S084,M08404,2023,河南,历史,554,149105,12
S084,M08404,2024,河南,历史,555,148319,23
S084,M08404,2025,河南,历史,556,136917,17
S084,M08405,2023,北京,物理,556,135414,14
S084,M08405,2024,北京,物理,555,146381,19
S084,M08405,2025,北京,物理,555,148393,8
S084,M08405,2023,广东,物理,557,128369,8
S084,M08405,2024,广东,物理,557,127183,20
S084,M08405,2025,广东,物理,556,130987,28
S084,M08405,2023,江苏,物理,558,113402,26
S084,M08405,2024,江苏,物理,559,105021,12
S084,M08405,2025,江苏,物理,558,117271,27
S084,M08405,2023,四川,物理,560,100050,8
S084,M08405,2024,四川,物理,559,103685,12
S084,M08405,2025,四川,物理,558,115154,21
S084,M08405,2023,湖南,物理,553,169349,2
S084,M08405,2024,湖南,物理,553,164515,24
S084,M08405,2025,湖南,物理,554,151199,6
S084,M08405,2023,河南,物理,553,160409,21
S084,M08405,2024,河南,物理,554,151674,16
S084,M08405,2025,河南,物理,555,146164,8
S084,M08406,2023,北京,物理,553,162207,16
S084,M08406,2024,北京,物理,552,183451,13
S084,M08406,2025,北京,物理,552,176731,29
S084,M08406,2023,广东,物理,555,140629,3
S084,M08406,2024,广东,物理,555,145144,18
S084,M08406,2025,广东,物理,557,127654,29
S084,M08406,2023,江苏,物理,555,139031,26
S084,M08406,2024,江苏,物理,555,142375,22
S084,M08406,2025,江苏,物理,555,146100,11
S084,M08406,2023,四川,物理,552,172121,26
S084,M08406,2024,四川,物理,551,188991,14
S084,M08406,2025,四川,物理,552,175488,9
S084,M08406,2023,湖南,物理,553,167448,4
S084,M08406,2024,湖南,物理,554,156601,22
S084,M08406,2025,湖南,物理,553,164788,30
S084,M08406,2023,河南,物理,554,157640,24
S084,M08406,2024,河南,物理,552,176440,16
S084,M08406,2025,河南,物理,554,150972,30
S085,M08501,2023,北京,物理,562,89512,28
S085,M08501,2024,北京,物理,561,90386,30
S085,M08501,2025,北京,物理,562,89137,19
S085,M08501,2023,北京,历史,561,95964,10
S085,M08501,2024,北京,历史,562,85438,19
S085,M08501,2025,北京,历史,562,88050,30
S085,M08501,2023,广东,物理,562,85477,6
S085,M08501,2024,广东,物理,563,81216,24
